"","seaotter","release","date","time","area","fix_type","fix_qual","latitude","longitude","days_since_rel","datetime","diff","diff_hours","dist","rate","km_hr"
"1","209",1,"2/13/2002","13:15","ope","b",0.5,36.631694,-121.920116,0,2002-02-13 13:15:00,NA,NA,NA,NA,NA
"2","209",1,"2/15/2002","15:00","ppw","a",1,36.638424,-121.943221,2.072916667,2002-02-15 15:00:00,179100,49.75,2197.22010629807,44.1652282672979,0.0441652282672979
"3","209",1,"2/16/2002","11:30","fodu","a",1,36.661866,-121.828647,2.927083333,2002-02-16 11:30:00,73800,20.5,10570.0679563072,515.613071039375,0.515613071039375
"4","209",1,"2/18/2002","11:30","masb","r",2,36.70416,-121.81814,4.927083333,2002-02-18 11:30:00,172800,48,4786.46950705507,99.718114730314,0.099718114730314
"5","209",1,"2/19/2002","10:45","masb","b",0.5,36.70038,-121.81649,5.895833333,2002-02-19 10:45:00,83700,23.25,444.63167025668,19.1239428067389,0.0191239428067389
"6","209",1,"2/20/2002","12:00","masb","r",1,36.699996,-121.817341,6.947916667,2002-02-20 12:00:00,90900,25.25,87.1709680420986,3.45231556602371,0.00345231556602371
"7","209",1,"2/23/2002","13:55","masb","r",1,36.683945,-121.820442,10.02777778,2002-02-23 13:55:00,266100,73.9166666666667,1802.6400974212,24.3874646776261,0.0243874646776261
"8","209",1,"2/26/2002","10:20","zusb","a",1,36.842847,-121.812546,12.87847222,2002-02-26 10:20:00,246300,68.4166666666667,17647.9531485567,257.948158078783,0.257948158078783
"9","209",1,"2/27/2002","11:00","susb","b",0.5,36.889877,-121.84192,13.90625,2002-02-27 11:00:00,88800,24.6666666666667,5839.50632381735,236.73674285746,0.23673674285746
"10","209",1,"2/28/2002","10:20","masb","a",1,36.714,-121.81182,14.87847222,2002-02-28 10:20:00,84000,23.3333333333333,19701.7418198199,844.360363706566,0.844360363706566
"11","209",1,"3/1/2002","12:00","susb","a",3,36.886279,-121.836793,15.94791667,2002-03-01 12:00:00,92400,25.6666666666667,19247.9364478609,749.919601864709,0.749919601864709
"12","209",1,"3/9/2002","14:05","susb","a",1,36.90571,-121.8514,24.03472222,2002-03-09 14:05:00,698700,194.083333333333,2518.93462288226,12.9786240766797,0.0129786240766797
"13","209",1,"3/13/2002","16:00","susb","a",1,36.91204,-121.85541,28.11458333,2002-03-13 16:00:00,352500,97.9166666666667,788.151438197092,8.04920617733201,0.00804920617733201
"14","209",1,"3/15/2002","11:42","susb","r",3,36.90525,-121.84672,29.93541667,2002-03-15 11:42:00,157320,43.7,1080.5337370796,24.7261724732173,0.0247261724732173
"15","209",1,"4/7/2002","12:00","susb","a",1,36.90751,-121.8836,52.94791667,2002-04-07 12:00:00,1984680,551.3,3296.32604360312,5.97918745438622,0.00597918745438622
"16","209",1,"4/11/2002","11:23","susb","a",1,36.89802,-121.8528,56.92222222,2002-04-11 11:23:00,343380,95.3833333333333,2940.14071473969,30.8244701877305,0.0308244701877305
"17","209",1,"4/19/2002","14:08","susb","a",1,36.88997,-121.8864,65.03680556,2002-04-19 14:08:00,701100,194.75,3125.33841527444,16.0479507844644,0.0160479507844644
"18","209",1,"5/5/2002","17:58","susb","a",1,36.888083,-121.8864,81.19652778,2002-05-05 17:58:00,1396200,387.833333333333,209.410888487463,0.539950722357017,0.000539950722357017
"19","209",1,"6/29/2002","12:00","susb","a",1,36.914117,-121.87155,135.9479167,2002-06-29 12:00:00,4730520,1314.03333333333,3177.87535133671,2.41841304228968,0.00241841304228968
"20","217",1,"5/31/2002","10:34","els","b",0.5,36.81592,-121.766534,0,2002-05-31 10:34:00,NA,NA,NA,NA,NA
"21","217",1,"6/1/2002","14:15","els","b",0.5,36.811935,-121.77913,1.153472222,2002-06-01 14:15:00,99660,27.6833333333333,1207.79092017482,43.628811083979,0.043628811083979
"22","217",1,"6/2/2002","16:30","els","b",0.5,36.815835,-121.768809,2.247222222,2002-06-02 16:30:00,94500,26.25,1017.55376755178,38.7639530495915,0.0387639530495915
"23","217",1,"6/3/2002","11:00","els","b",0.5,36.812749,-121.778722,3.018055556,2002-06-03 11:00:00,66600,18.5,948.497808495792,51.2701518105833,0.0512701518105833
"24","217",1,"6/4/2002","13:00","els","b",0.5,36.809949,-121.784988,4.101388889,2002-06-04 13:00:00,93600,26,639.663210250453,24.602431163479,0.024602431163479
"25","217",1,"6/6/2002","8:20","sssb","a",1,36.948489,-121.894514,5.906944444,2002-06-06 08:20:00,156000,43.3333333333333,18213.2175572815,420.305020552651,0.420305020552651
"26","217",1,"6/7/2002","11:45","sssb","b",1,36.95165,-121.924556,7.049305556,2002-06-07 11:45:00,98700,27.4166666666667,2698.73262806018,98.4340168289428,0.0984340168289428
"27","217",1,"6/9/2002","20:00","mlsb","a",1,36.812083,-121.792989,9.393055556,2002-06-09 20:00:00,202500,56.25,19428.4648265848,345.394930250396,0.345394930250396
"28","217",1,"6/10/2002","16:06","mlsb","b",0.5,36.81305,-121.800967,10.23055556,2002-06-10 16:06:00,72360,20.1,719.917355042452,35.8167838329578,0.0358167838329578
"29","217",1,"6/11/2002","17:50","mbari","b",0.5,36.80354,-121.791985,11.30277778,2002-06-11 17:50:00,92640,25.7333333333333,1325.21796146582,51.4981073108478,0.0514981073108478
"30","217",1,"6/12/2002","9:41","mlsb","b",0.5,36.810567,-121.792233,11.96319444,2002-06-12 09:41:00,57060,15.85,780.128467565284,49.2194616760431,0.0492194616760431
"31","217",1,"6/12/2002","11:40","zmsb","b",0.5,36.835767,-121.804683,12.04583333,2002-06-12 11:40:00,7140,1.98333333333333,3009.06780236646,1517.17704320998,1.51717704320998
"32","217",1,"6/13/2002","9:45","mlsb","b",0.5,36.815217,-121.793683,12.96597222,2002-06-13 09:45:00,79500,22.0833333333333,2482.71166531805,112.424679184214,0.112424679184214
"33","217",1,"6/14/2002","10:44","zmsb","b",0.5,36.832267,-121.8059,14.00694444,2002-06-14 10:44:00,89940,24.9833333333333,2183.59880222982,87.4022202360167,0.0874022202360168
"34","217",1,"6/14/2002","11:27","mlsb","v",0.5,36.824683,-121.799833,14.03680556,2002-06-14 11:27:00,2580,0.716666666666667,1000.64315480614,1396.2462625202,1.3962462625202
"35","217",1,"6/14/2002","11:47","mlsb","v",0.5,36.81875,-121.797417,14.05069444,2002-06-14 11:47:00,1200,0.333333333333333,692.796974899522,2078.39092469857,2.07839092469857
"36","217",1,"6/23/2002","9:48","zmsb","b",0.5,36.833967,-121.80735,22.96805556,2002-06-23 09:48:00,770460,214.016666666667,1907.08600576445,8.9109228522597,0.0089109228522597
"37","217",1,"6/30/2002","17:25","mlsb","r",3,36.818417,-121.808983,30.28541667,2002-06-30 17:25:00,632220,175.616666666667,1731.79050950778,9.86119678945307,0.00986119678945307
"38","225",1,"8/15/2002","13:50","berwk","b",0.5,36.622848,-121.90986,0,2002-08-15 13:50:00,NA,NA,NA,NA,NA
"39","225",1,"8/17/2002","16:00","nmb","a",1,36.842775,-121.985949,2.090277778,2002-08-17 16:00:00,180600,50.1666666666667,25334.5286615784,505.007215845418,0.505007215845418
"40","225",1,"8/19/2002","18:30","nmb","b",0.5,37.095642,-122.392534,4.194444444,2002-08-19 18:30:00,181800,50.5,45807.461930053,907.078454060455,0.907078454060455
"41","225",2,"8/29/2002","15:50","berwk","b",0.5,36.623924,-121.913633,0,2002-08-29 15:50:00,NA,NA,NA,NA,NA
"42","225",2,"9/2/2002","8:15","nmb","a",1,36.87756,-121.91829,3.684027778,2002-09-02 08:15:00,318300,88.4166666666667,28149.8142345082,318.376786818189,0.318376786818189
"43","225",2,"9/2/2002","14:00","nmb","r",1,36.900032,-121.92721,3.923611111,2002-09-02 14:00:00,20700,5.75,2617.53654756928,455.223747403352,0.455223747403352
"44","225",2,"9/2/2002","15:50","nmb","b",0.5,36.925452,-121.99532,4,2002-09-02 15:50:00,6600,1.83333333333333,6693.05563647216,3650.75761989391,3.65075761989391
"45","225",3,"9/18/2002","13:00","berwk","b",0.5,36.621877,-121.90722,0,2002-09-18 13:00:00,NA,NA,NA,NA,NA
"46","225",3,"9/19/2002","9:55","srsb","a",1,36.738609,-121.8218614,0.871527778,2002-09-19 09:55:00,75300,20.9166666666667,15033.8128878507,718.748026510792,0.718748026510792
"47","225",3,"9/20/2002","11:00","sssb","a",1,36.875638,-121.8677819,1.916666667,2002-09-20 11:00:00,90300,25.0833333333333,15749.1000369608,627.871097819036,0.627871097819036
"48","225",3,"9/23/2002","10:30","nmb","a",1,36.856483,-122.1069509,4.895833333,2002-09-23 10:30:00,257400,71.5,21431.7911794035,299.745331180469,0.299745331180469
"49","225",3,"9/24/2002","9:50","dav","a",1,36.979795,-122.1789929,5.868055556,2002-09-24 09:50:00,84000,23.3333333333333,15115.5509535114,647.809326579059,0.647809326579059
"50","225",3,"9/24/2002","14:50","shb","b",0.5,36.971822,-122.1463862,6.076388889,2002-09-24 14:50:00,18000,5,3035.13369965,607.026739929999,0.607026739929999
"51","225",3,"9/26/2002","14:28","dav","a",3,37.006664,-122.197232,8.061111111,2002-09-26 14:28:00,171480,47.6333333333333,5953.18804355832,124.979455078201,0.124979455078201
"52","225",3,"9/27/2002","15:45","wdc","b",0.5,37.040665,-122.2783144,9.114583333,2002-09-27 15:45:00,91020,25.2833333333333,8142.18177062889,322.037512351835,0.322037512351835
"53","225",3,"11/3/2002","12:00","ani","a",1,37.102576,-122.329377,45.95833333,2002-11-03 12:00:00,3186900,885.25,8235.77203488307,9.30332904251124,0.00930332904251124
"54","225",3,"11/5/2002","12:00","ani","r",3,37.102702,-122.329239,47.95833333,2002-11-05 12:00:00,172800,48,18.6015440862562,0.387532168463671,0.000387532168463671
"55","228",1,"10/22/2002","10:55","els","b",0.5,36.813652,-121.757524,0,2002-10-22 10:55:00,NA,NA,NA,NA,NA
"56","228",1,"10/27/2002","17:20","scrk","a",1,37.049,-122.243417,5.267361111,2002-10-27 17:20:00,458700,127.416666666667,50557.6972931755,396.790299227015,0.396790299227015
"57","228",1,"10/28/2002","10:40","ghrk","b",0.5,37.082558,-122.271962,5.989583333,2002-10-28 10:40:00,62400,17.3333333333333,4507.1736476136,260.029248900785,0.260029248900785
"58","228",1,"10/29/2002","13:00","ani","b",0.5,37.116902,-122.31225,7.086805556,2002-10-29 13:00:00,94800,26.3333333333333,5230.09578890936,198.611232490229,0.198611232490229
"59","228",1,"10/30/2002","9:30","ani","b",0.5,37.087024,-122.27777,7.940972222,2002-10-30 09:30:00,73800,20.5,4515.43858386466,220.265296773886,0.220265296773886
"60","228",1,"10/31/2002","14:00","wadd","b",0.5,37.097425,-122.288077,9.128472222,2002-10-31 14:00:00,102600,28.5,1473.79388029045,51.7120659751035,0.0517120659751035
"61","228",1,"11/1/2002","10:00","wadd","r",2,37.098539,-122.287185,9.961805556,2002-11-01 10:00:00,72000,20,146.876071190386,7.34380355951932,0.00734380355951932
"62","228",1,"11/2/2002","11:00","bcl","r",2,37.084342,-122.277774,11.00347222,2002-11-02 11:00:00,90000,25,1783.94910589119,71.3579642356474,0.0713579642356474
"63","228",1,"11/3/2002","13:00","wadd","r",2,37.094268,-122.292249,12.08680556,2002-11-03 13:00:00,93600,26,1694.01389417443,65.1543805451705,0.0651543805451705
"64","228",1,"11/5/2002","13:30","wadd","r",2,37.0933,-122.297983,14.10763889,2002-11-05 13:30:00,174600,48.5,520.962131940435,10.7414872565038,0.0107414872565038
"65","238",1,"5/27/2003","10:40","els","b",0.5,36.814149,-121.756511,0,2003-05-27 10:40:00,NA,NA,NA,NA,NA
"66","238",1,"5/28/2003","14:50","els","b",0.5,36.813397,-121.7449,1.173611111,2003-05-28 14:50:00,101400,28.1666666666667,1039.38518170103,36.9012490544745,0.0369012490544745
"67","238",1,"5/29/2003","11:00","els","b",0.5,36.811486,-121.753652,2.013888889,2003-05-29 11:00:00,72600,20.1666666666667,809.222300018462,40.1267256207502,0.0401267256207502
"68","238",1,"5/30/2003","10:20","els","b",0.5,36.813295,-121.770632,2.986111111,2003-05-30 10:20:00,84000,23.3333333333333,1528.36528042809,65.5013691612037,0.0655013691612037
"69","238",1,"5/30/2003","13:00","nmlhr","b",0.5,36.814211,-121.787674,3.097222222,2003-05-30 13:00:00,9600,2.66666666666667,1524.0226113406,571.508479252725,0.571508479252725
"70","238",1,"6/2/2003","11:00","mhar","b",0.5,36.607246,-121.890792,6.013888889,2003-06-02 11:00:00,252000,70,24746.4279492773,353.520399275391,0.353520399275391
"71","238",1,"6/3/2003","15:30","mhar","b",0.5,36.608737,-121.892461,7.201388889,2003-06-03 15:30:00,102600,28.5,222.872801477325,7.82009829745002,0.00782009829745002
"72","238",1,"6/4/2003","10:10","npgs","b",0.5,36.606296,-121.875034,7.979166667,2003-06-04 10:10:00,67200,18.6666666666667,1582.49848245525,84.7767044172454,0.0847767044172454
"73","238",1,"6/5/2003","12:55","condos","b",0.5,36.613926,-121.865503,9.09375,2003-06-05 12:55:00,96300,26.75,1201.65476332188,44.9216733952105,0.0449216733952105
"74","238",1,"6/6/2003","13:00","mhar","b",0.5,36.604724,-121.892909,10.09722222,2003-06-06 13:00:00,86700,24.0833333333333,2656.02123322754,110.284618680728,0.110284618680728
"75","238",1,"6/7/2003","14:00","mhar","r",1,36.609304,-121.893141,11.13888889,2003-06-07 14:00:00,90000,25,508.667605155072,20.3467042062029,0.0203467042062029
"76","238",1,"6/8/2003","11:50","mhar","b",0.5,36.6052,-121.892369,12.04861111,2003-06-08 11:50:00,78600,21.8333333333333,460.629773891236,21.0975468957818,0.0210975468957818
"77","238",1,"6/9/2003","8:00","npgs","b",0.5,36.603902,-121.877056,12.88888889,2003-06-09 08:00:00,72600,20.1666666666667,1377.61271666793,68.3113743802281,0.0683113743802281
"78","238",1,"6/10/2003","9:40","npgs","b",0.5,36.606783,-121.893171,13.95833333,2003-06-10 09:40:00,92400,25.6666666666667,1476.82287958784,57.5385537501754,0.0575385537501754
"79","238",1,"6/12/2003","15:49","mhar","b",0.5,36.605325,-121.892474,16.21458333,2003-06-12 15:49:00,194940,54.15,173.396217164967,3.20214620803264,0.00320214620803264
"80","238",1,"6/13/2003","14:48","mhar","b",0.5,36.605361,-121.8926198,17.17222222,2003-06-13 14:48:00,82740,22.9833333333333,13.6426822636971,0.593590236273984,0.000593590236273984
"81","238",1,"6/14/2003","18:28","mhar","b",0.5,36.604831,-121.892731,18.325,2003-06-14 18:28:00,99600,27.6666666666667,59.6497941097341,2.1560166545687,0.0021560166545687
"82","238",1,"6/16/2003","14:08","mhar","b",0.5,36.605215,-121.892519,20.14444444,2003-06-16 14:08:00,157200,43.6666666666667,46.6433579504893,1.06816850268296,0.00106816850268296
"83","238",1,"6/17/2003","10:34","mhar","b",0.5,36.607217,-121.893225,20.99583333,2003-06-17 10:34:00,73560,20.4333333333333,230.967462071442,11.3034647017019,0.0113034647017019
"84","238",1,"6/18/2003","10:16","mhar","r",1,36.605119,-121.892418,21.98333333,2003-06-18 10:16:00,85320,23.7,243.754249215132,10.28498941836,0.01028498941836
"85","238",1,"6/19/2003","12:08","mhar","b",0.5,36.605237,-121.892933,23.06111111,2003-06-19 12:08:00,93120,25.8666666666667,47.9014594993925,1.85186054765693,0.00185186054765693
"86","238",1,"6/22/2003","9:44","mhar","b",0.5,36.604804,-121.892873,25.96111111,2003-06-22 09:44:00,250560,69.6,48.3490601256809,0.694670404104611,0.000694670404104611
"87","238",1,"6/25/2003","10:24","mhar","r",2,36.60477,-121.892747,28.98888889,2003-06-25 10:24:00,261600,72.6666666666667,11.8878758463624,0.163594621738932,0.000163594621738932
"88","238",1,"6/28/2003","17:16","mhar","b",0.5,36.605943,-121.89356,32.275,2003-06-28 17:16:00,283920,78.8666666666667,149.112931540981,1.89069651150863,0.00189069651150863
"89","238",1,"6/29/2003","9:33","mhar","r",1,36.604715,-121.892141,32.95347222,2003-06-29 09:33:00,58620,16.2833333333333,186.247390662629,11.4379154961696,0.0114379154961696
"90","249",1,"9/6/2003","12:34","mogl","b",0.5,36.814612,-121.752942,0,2003-09-06 12:34:00,NA,NA,NA,NA,NA
"91","249",1,"9/7/2003","11:58","humb","b",0.5,36.824934,-121.745463,0.975,2003-09-07 11:58:00,84240,23.4,1325.66475795323,56.6523400834714,0.0566523400834714
"92","249",1,"9/8/2003","13:40","sebe","r",1,36.814523,-121.764284,2.045833333,2003-09-08 13:40:00,92520,25.7,2038.30127129594,79.3113335134607,0.0793113335134607
"93","249",1,"9/9/2003","14:00","wilo","b",0.5,36.813028,-121.773981,3.059722222,2003-09-09 14:00:00,87600,24.3333333333333,881.008847862746,36.2058430628526,0.0362058430628526
"94","249",1,"9/10/2003","13:04","dairy","b",0.5,36.814346,-121.753766,4.020833333,2003-09-10 13:04:00,83040,23.0666666666667,1809.67213919012,78.4539944735599,0.0784539944735599
"95","249",1,"9/11/2003","11:45","mogl","b",0.5,36.811872,-121.762191,4.965972222,2003-09-11 11:45:00,81660,22.6833333333333,800.320506973775,35.2823147820915,0.0352823147820915
"96","249",1,"9/12/2003","12:00","rub","r",1,36.817684,-121.75308,5.976388889,2003-09-12 12:00:00,87300,24.25,1037.73140298285,42.7930475456847,0.0427930475456847
"97","249",1,"9/13/2003","11:40","upda","b",0.5,36.812933,-121.743818,6.9625,2003-09-13 11:40:00,85200,23.6666666666667,980.277192702047,41.4201630719175,0.0414201630719175
"98","249",1,"9/14/2003","12:30","sebe","b",0.5,36.816057,-121.768648,7.997222222,2003-09-14 12:30:00,89400,24.8333333333333,2242.47775352042,90.3011175914263,0.0903011175914263
"99","249",1,"9/15/2003","11:20","mogl","b",0.5,36.811822,-121.762658,8.948611111,2003-09-15 11:20:00,82200,22.8333333333333,711.717551437202,31.1701117417753,0.0311701117417753
"100","249",1,"9/17/2003","8:54","mogl","b",0.5,36.812056,-121.761358,10.84722222,2003-09-17 08:54:00,164040,45.5666666666667,118.870623272163,2.60871887210306,0.00260871887210306
"101","249",1,"9/18/2003","12:00","mogl","b",0.5,36.81168,-121.762824,11.97638889,2003-09-18 12:00:00,97560,27.1,137.305623657806,5.06662817925482,0.00506662817925482
"102","249",1,"9/20/2003","15:25","yamp","r",2,36.816157,-121.74663,14.11875,2003-09-20 15:25:00,185100,51.4166666666667,1527.9891333821,29.7177789312564,0.0297177789312564
"103","249",1,"9/22/2003","16:37","sebe","r",1,36.815883,-121.765216,16.16875,2003-09-22 16:37:00,177120,49.2,1658.62706476183,33.7119322106063,0.0337119322106063
"104","249",1,"9/27/2003","16:02","sebe","r",2,36.816079,-121.765913,21.14444444,2003-09-27 16:02:00,429900,119.416666666667,65.8842921217996,0.551717728863639,0.000551717728863639
"105","249",1,"10/1/2003","10:25","mogl","b",0.5,36.81494,-121.749716,24.91041667,2003-10-01 10:25:00,325380,90.3833333333333,1450.71482932553,16.0506896108301,0.0160506896108301
"106","252",1,"10/14/2003","14:04","5fing","b",0.5,36.816462,-121.747899,0,2003-10-14 14:04:00,NA,NA,NA,NA,NA
"107","252",1,"10/15/2003","8:01","humb","b",0.5,36.82731,-121.745103,0.747916667,2003-10-15 08:01:00,64620,17.95,1229.42318318409,68.4915422386679,0.0684915422386679
"108","252",1,"10/16/2003","15:00","wilo","b",0.5,36.812072,-121.781794,2.038888889,2003-10-16 15:00:00,111540,30.9833333333333,3684.58602484071,118.921550021755,0.118921550021755
"109","252",1,"10/17/2003","11:00","upda","b",0.5,36.815094,-121.750131,2.872222222,2003-10-17 11:00:00,72000,20,2845.0766476027,142.253832380135,0.142253832380135
"110","252",1,"10/18/2003","11:00","yamp","r",3,36.811974,-121.749897,3.872222222,2003-10-18 11:00:00,86400,24,346.868333587258,14.4528472328024,0.0144528472328024
"111","252",1,"10/20/2003","11:00","yamp","b",0.5,36.814689,-121.747241,5.872222222,2003-10-20 11:00:00,172800,48,383.332250108519,7.98608854392748,0.00798608854392748
"112","252",1,"10/21/2003","13:00","wilo","b",0.5,36.81212,-121.777755,6.955555556,2003-10-21 13:00:00,93600,26,2737.60987653304,105.292687558963,0.105292687558963
"113","252",1,"10/22/2003","11:00","yamp","r",3,36.810848,-121.752989,7.872222222,2003-10-22 11:00:00,79200,22,2214.39709362041,100.654413346382,0.100654413346382
"114","252",1,"10/23/2003","12:00","yamp","b",0.5,36.81209,-121.75332,8.913888889,2003-10-23 12:00:00,90000,25,140.958892550664,5.63835570202654,0.00563835570202654
"115","252",1,"10/25/2003","8:00","yamp","r",2,36.811764,-121.751379,10.74722222,2003-10-25 08:00:00,158400,44,176.934328223864,4.02123473236056,0.00402123473236056
"116","252",1,"10/26/2003","14:04","yamp","b",0.5,36.812245,-121.753523,12,2003-10-26 14:04:00,111840,31.0666666666667,198.617021769574,6.39325177369872,0.00639325177369872
"117","252",1,"10/29/2003","8:55","yamp","r",2,36.811833,-121.750958,14.78541667,2003-10-29 08:55:00,240660,66.85,233.39778469352,3.4913655152359,0.0034913655152359
"118","252",1,"10/31/2003","14:34","yamp","v",0.5,36.812507,-121.753266,17.02083333,2003-10-31 14:34:00,193140,53.65,219.105252039856,4.08397487492742,0.00408397487492742
"119","252",1,"11/3/2003","16:53","kirb","b",0.5,36.836042,-121.741413,20.11736111,2003-11-03 16:53:00,267540,74.3166666666667,2817.74063016829,37.9153258152271,0.0379153258152271
"120","269",1,"3/2/2004","11:20","humb","b",0.5,36.819463,-121.745614,0,2004-03-02 11:20:00,NA,NA,NA,NA,NA
"121","269",1,"3/3/2004","8:50","mogl","b",0.5,36.816199,-121.761269,0.895833333,2004-03-03 08:50:00,77400,21.5,1442.99669032563,67.1161251314248,0.0671161251314248
"122","269",1,"3/4/2004","11:00","sebe","b",0.5,36.816397,-121.768762,1.986111111,2004-03-04 11:00:00,94200,26.1666666666667,668.926516536554,25.5640706956645,0.0255640706956645
"123","269",1,"3/5/2004","10:20","mogl","b",0.5,36.81329,-121.761215,2.958333333,2004-03-05 10:20:00,84000,23.3333333333333,756.536569339642,32.4229958288418,0.0324229958288418
"124","269",1,"3/6/2004","12:57","mogl","b",0.5,36.812143,-121.761363,4.067361111,2004-03-06 12:57:00,95820,26.6166666666667,127.970554589162,4.80791062952392,0.00480791062952392
"125","269",1,"3/7/2004","11:15","wilo","b",0.5,36.811491,-121.77935,4.996527778,2004-03-07 11:15:00,80280,22.3,1606.61999244379,72.0457395714706,0.0720457395714706
"126","269",1,"3/8/2004","10:00","mogl","b",0.5,36.811957,-121.762282,5.944444444,2004-03-08 10:00:00,81900,22.75,1523.8665892602,66.9831467806682,0.0669831467806681
"127","269",1,"3/9/2004","13:30","mogl","b",0.5,36.811888,-121.761763,7.090277778,2004-03-09 13:30:00,99000,27.5,46.9393631930656,1.7068859342933,0.0017068859342933
"128","269",1,"3/10/2004","9:10","mogl","b",0.5,36.813335,-121.757727,7.909722222,2004-03-10 09:10:00,70800,19.6666666666667,394.309490095471,20.0496350896002,0.0200496350896002
"129","269",1,"3/11/2004","14:47","mbari","a",1,36.802443,-121.789509,9.14375,2004-03-11 14:47:00,106620,29.6166666666667,3082.90780188105,104.093679298178,0.104093679298178
"130","269",1,"3/12/2004","15:30","mogl","b",0.5,36.811738,-121.762447,10.17361111,2004-03-12 15:30:00,88980,24.7166666666667,2625.97952909117,106.243271574828,0.106243271574828
"131","269",1,"3/14/2004","11:00","sebe","r",1,36.818212,-121.765909,11.98611111,2004-03-14 11:00:00,156600,43.5,782.040407586464,17.9779404042865,0.0179779404042865
"132","269",1,"3/15/2004","12:15","jtty","b",0.5,36.810221,-121.7853,13.03819444,2004-03-15 12:15:00,90900,25.25,1944.23519381992,76.9994136166306,0.0769994136166307
"133","269",1,"3/18/2004","14:11","mlsb","a",1,36.820786,-121.806847,16.11875,2004-03-18 14:11:00,266160,73.9333333333333,2251.85521267606,30.4579154104066,0.0304579154104066
"134","269",1,"3/19/2004","14:00","susb","a",1,36.890081,-121.85158,17.11111111,2004-03-19 14:00:00,85740,23.8166666666667,8663.17559240833,363.744251605668,0.363744251605668
"135","269",1,"3/20/2004","14:00","srsb","a",1,36.749834,-121.814068,18.11111111,2004-03-20 14:00:00,86400,24,15919.598246633,663.31659360971,0.66331659360971
"136","269",1,"3/24/2004","10:47","wilo","a",1,36.812345,-121.780852,21.97708333,2004-03-24 10:47:00,334020,92.7833333333333,7544.17096623958,81.3095487649317,0.0813095487649317
"137","269",1,"3/26/2004","15:17","sebe","v",0.5,36.814304,-121.768563,24.16458333,2004-03-26 15:17:00,189000,52.5,1117.87568473759,21.2928701854779,0.0212928701854779
"138","269",1,"4/1/2004","9:59","jtty","b",0.5,36.810543,-121.784869,29.94375,2004-04-01 09:59:00,499320,138.7,1513.6621185334,10.9132092179769,0.0109132092179769
"139","286",1,"10/5/2004","12:25","upda","b",0.5,36.81636,-121.74836,0,2004-10-05 12:25:00,NA,NA,NA,NA,NA
"140","286",1,"10/6/2004","14:20","pars","b",0.5,36.810158,-121.743243,1.079861111,2004-10-06 14:20:00,93300,25.9166666666667,825.937766061063,31.868981327115,0.031868981327115
"141","286",1,"10/7/2004","15:30","wilo","b",0.5,36.812579,-121.779831,2.128472222,2004-10-07 15:30:00,90600,25.1666666666667,3275.82243639581,130.165129923012,0.130165129923012
"142","286",1,"10/8/2004","12:30","wilo","b",0.5,36.814739,-121.77853,3.003472222,2004-10-08 12:30:00,75600,21,266.334539457142,12.6825971170068,0.0126825971170068
"143","286",1,"10/9/2004","13:30","wilo","b",0.5,36.812249,-121.780688,4.045138889,2004-10-09 13:30:00,90000,25,336.798766602567,13.4719506641027,0.0134719506641027
"144","286",1,"10/10/2004","13:00","wilo","b",0.5,36.812574,-121.775872,5.024305556,2004-10-10 13:00:00,84600,23.5,431.241850187757,18.3507170292663,0.0183507170292663
"145","286",1,"10/11/2004","11:40","wilo","b",0.5,36.812973,-121.778698,5.96875,2004-10-11 11:40:00,81600,22.6666666666667,256.020458203698,11.295020214869,0.011295020214869
"146","286",1,"10/12/2004","12:55","wilo","b",0.5,36.814029,-121.779269,7.020833333,2004-10-12 12:55:00,90900,25.25,127.78515723442,5.06079830631367,0.00506079830631367
"147","286",1,"10/13/2004","15:00","wilo","b",0.5,36.811645,-121.782732,8.107638889,2004-10-13 15:00:00,93900,26.0833333333333,406.7862251706,15.5956380257099,0.0155956380257099
"148","286",1,"10/14/2004","10:24","wilo","b",0.5,36.814767,-121.77854,8.915972222,2004-10-14 10:24:00,69840,19.4,509.850079767045,26.2809319467549,0.0262809319467549
"149","286",1,"10/15/2004","10:02","wilo","b",0.5,36.814352,-121.778665,9.900694444,2004-10-15 10:02:00,85080,23.6333333333333,47.3856049423771,2.0050326491838,0.0020050326491838
"150","286",1,"10/17/2004","15:00","zumb","r",1,36.840294,-121.825129,12.10763889,2004-10-17 15:00:00,190680,52.9666666666667,5046.83105496647,95.2831539641246,0.0952831539641246
"151","286",1,"10/18/2004","15:30","susb","r",2,36.887217,-121.837809,13.12847222,2004-10-18 15:30:00,88200,24.5,5328.62480895761,217.494890161535,0.217494890161535
"152","286",1,"10/19/2004","11:21","jtty","b",0.5,36.807122,-121.790489,13.95555556,2004-10-19 11:21:00,71460,19.85,9839.61607844873,495.698542994898,0.495698542994898
"153","286",1,"10/20/2004","10:34","jtty","b",0.5,36.810258,-121.788342,14.92291667,2004-10-20 10:34:00,83580,23.2166666666667,397.264785775878,17.1111896242302,0.0171111896242302
"154","286",1,"10/21/2004","12:45","nhml","b",0.5,36.811655,-121.787577,16.01388889,2004-10-21 12:45:00,94260,26.1833333333333,169.393844511432,6.46952938936086,0.00646952938936086
"155","286",1,"10/25/2004","9:58","jtty","r",2,36.806548,-121.791278,19.89791667,2004-10-25 09:58:00,335580,93.2166666666667,655.947450353295,7.03680440214513,0.00703680440214513
"156","286",1,"10/27/2004","8:40","shml","r",2,36.803365,-121.78497,21.84375,2004-10-27 08:40:00,168120,46.7,664.564967087817,14.2305132138719,0.0142305132138719
