YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2002 10 31 10 320  7.0  8.3  2.68 14.29  9.12 284 1014.4  12.2  13.4 999.0 99.0 99.00
2002 10 31 11 325  6.1  7.3  2.68 14.29  9.24 292 1014.2  12.1  13.3 999.0 99.0 99.00
2002 10 31 12 325  5.9  7.3  2.62 14.29  9.12 295 1014.0  11.7  13.3 999.0 99.0 99.00
2002 10 31 13 322  6.1  7.4  3.22 14.29 10.17 293 1014.3  11.7  13.3 999.0 99.0 99.00
2002 10 31 14 329  5.9  7.1  2.80 14.29  9.94 292 1014.6  11.7  13.3 999.0 99.0 99.00
2002 10 31 15 352  5.5  7.1  2.72 14.29  9.96 286 1014.7  11.6  13.3 999.0 99.0 99.00
2002 10 31 16 354  5.1  6.1  2.55 14.29  9.29 291 1015.5  11.4  13.3 999.0 99.0 99.00
2002 10 31 17 352  4.0  5.0  3.01 14.29 10.20 292 1015.9  11.4  13.3 999.0 99.0 99.00
2002 10 31 18 340  2.7  3.8  3.09 14.29 10.41 292 1016.0  11.7  13.3 999.0 99.0 99.00
2002 10 31 19 331  3.2  4.6  2.52 14.29  9.41 291 1015.3  12.0  13.4 999.0 99.0 99.00
2002 10 31 20 337  3.2  4.4  3.06 14.29 10.42 289 1014.9  12.5  13.4 999.0 99.0 99.00
2002 10 31 21 316  4.1  5.3  2.68 14.29  9.94 295 1014.2  12.8  13.6 999.0 99.0 99.00
2002 10 31 22 303  4.9  6.1  2.79 14.29  9.71 296 1013.6  13.4  13.6 999.0 99.0 99.00
2002 10 31 23 295  5.3  6.6  2.72 14.29  9.56 290 1013.4  13.3  13.4 999.0 99.0 99.00
2002 11 01 00 300  5.6  6.8  2.43 14.29  9.26 290 1013.4  13.3  13.4 999.0 99.0 99.00
2002 11 01 01 304  5.4  6.7  2.38 14.29  8.94 291 1013.0  13.3  13.4 999.0 99.0 99.00
2002 11 01 02 297  6.5  7.6  2.62 12.50  9.04 295 1013.3  13.3  13.4 999.0 99.0 99.00
2002 11 01 03 309  6.6  7.9  2.20 14.29  7.74 299 1013.5  13.3  13.4 999.0 99.0 99.00
2002 11 01 04 316  7.4  9.0  2.44 12.50  7.51 290 1013.8  12.9  13.3 999.0 99.0 99.00
2002 11 01 05 331  6.7  8.1  2.79 12.50  8.50 288 1014.3  12.9  13.4 999.0 99.0 99.00
2002 11 01 06 340  6.2  7.5  2.38 12.50  7.92 296 1014.5  12.6  13.4 999.0 99.0 99.00
2002 11 01 07 327  5.3  6.3  2.24 12.50  7.92 291 1014.4  12.6  13.4 999.0 99.0 99.00
2002 11 01 08 331  5.7  6.9  2.21 12.50  8.12 294 1014.3  12.6  13.3 999.0 99.0 99.00
2002 11 01 09 327  5.6  6.9  2.13 12.50  8.43 293 1014.8  12.5  13.3 999.0 99.0 99.00
2002 11 01 10 332  5.4  6.4  2.20 12.50  8.72 288 1014.9  12.4  13.3 999.0 99.0 99.00
2002 11 01 11 345  5.3  6.1  2.09 11.11  8.45 289 1014.3  12.1  13.3 999.0 99.0 99.00
2002 11 01 12 338  5.3  6.1  1.90 12.50  7.79 283 1014.3  12.1  12.9 999.0 99.0 99.00
2002 11 01 13 329  4.7  6.0  1.93 12.50  7.83 299 1014.8  11.8  12.9 999.0 99.0 99.00
2002 11 01 14 347  4.2  5.0  1.94 12.50  8.42 300 1014.7  11.8  12.9 999.0 99.0 99.00
2002 11 01 15 349  3.6  4.4  1.91 14.29  8.33 301 1014.8  11.8  12.9 999.0 99.0 99.00
2002 11 01 16  19  1.8  2.7  1.97 12.50  8.35 299 1015.7  12.1  13.3 999.0 99.0 99.00
2002 11 01 17  46  0.5  1.3  1.99 12.50  8.48 305 1016.3  12.8  13.3 999.0 99.0 99.00
2002 11 01 18 123  1.8  2.5  2.00 12.50  8.42 298 1016.5  12.9  13.4 999.0 99.0 99.00
2002 11 01 19 199  0.6  1.4  1.88 12.50  8.41 295 1016.2  13.3  13.6 999.0 99.0 99.00
2002 11 01 20 259  1.7  2.4  1.80 12.50  7.85 301 1015.8  13.3  14.1 999.0 99.0 99.00
2002 11 01 21 287  2.8  3.6  1.64 11.11  7.50 283 1015.1  13.4  14.1 999.0 99.0 99.00
2002 11 01 22 287  4.3  5.2  1.70 11.11  7.59 291 1015.0  13.3  13.7 999.0 99.0 99.00
2002 11 01 23 291  5.0  6.1  1.73 12.50  8.26 295 1015.0  13.5  13.7 999.0 99.0 99.00
2002 11 02 00 289  5.4  6.6  1.66 11.11  8.34 298 1015.1  13.6  13.7 999.0 99.0 99.00
2002 11 02 01 298  5.8  6.9  1.52 12.50  8.07 298 1015.0  13.4  13.6 999.0 99.0 99.00
2002 11 02 02 313  5.6  6.6  1.63 11.11  8.02 288 1015.3  13.4  13.4 999.0 99.0 99.00
2002 11 02 03 335  6.9  8.4  1.60 11.11  7.79 292 1015.2  13.3  13.3 999.0 99.0 99.00
2002 11 02 04 320  5.4  6.5  1.44 11.11  6.83 289 1015.7  12.9  13.3 999.0 99.0 99.00
2002 11 02 05 315  5.7  6.9  1.64 10.00  7.39 285 1015.9  13.2  13.3 999.0 99.0 99.00
2002 11 02 06 358  3.9  4.7  1.46 11.11  7.05 286 1016.5  12.9  13.3 999.0 99.0 99.00
2002 11 02 07 345  3.0  3.7  1.40 12.50  6.93 292 1016.6  12.8  13.3 999.0 99.0 99.00
2002 11 02 08 310  3.9  4.8  1.54 10.00  7.55 286 1016.6  12.8  13.3 999.0 99.0 99.00
2002 11 02 09 315  4.2  5.4  1.46 11.11  7.38 290 1016.1  12.6  13.3 999.0 99.0 99.00
2002 11 02 10  44  2.5  3.1  1.42 12.50  7.54 292 1016.5  12.5  13.3 999.0 99.0 99.00
2002 11 02 11 333  2.0  2.7  1.38 11.11  7.37 286 1016.6  12.6  12.9 999.0 99.0 99.00
2002 11 02 12 357  2.2  2.8  1.41 11.11  8.03 286 1016.5  12.2  12.9 999.0 99.0 99.00
2002 11 02 13   4  2.3  2.9  1.47 12.50  8.51 295 1016.5  12.1  12.9 999.0 99.0 99.00
2002 11 02 14  59  1.9  2.5  1.44 12.50  8.65 299 1016.8  12.2  12.9 999.0 99.0 99.00
2002 11 02 15  56  3.1  3.9  1.39 11.11  8.28 286 1016.9  12.4  12.9 999.0 99.0 99.00
2002 11 02 16  61  3.9  4.8  1.19 11.11  7.28 289 1017.3  12.8  12.9 999.0 99.0 99.00
2002 11 02 17  72  5.1  6.3  1.29 12.50  7.55 279 1017.6  12.9  12.9 999.0 99.0 99.00
2002 11 02 18  58  3.9  4.7  1.23 12.50  6.48 287 1017.9  13.3  12.9 999.0 99.0 99.00
2002 11 02 19  17  3.5  4.2  1.23 11.11  6.41 273 1017.4  13.4  12.9 999.0 99.0 99.00
2002 11 02 20 312  3.4  4.1  1.41 11.11  7.48 288 1017.4  13.6  13.3 999.0 99.0 99.00
2002 11 02 21 312  3.5  4.2  1.21 12.50  7.28 281 1016.5  13.6  13.3 999.0 99.0 99.00
2002 11 02 22 294  3.0  3.6  1.23 12.50  7.74 288 1016.3  13.7  13.4 999.0 99.0 99.00
2002 11 02 23 304  3.1  3.7  1.11 11.11  7.84 281 1015.9  13.6  13.4 999.0 99.0 99.00
2002 11 03 00 298  3.4  3.9  1.33 11.11  8.23 280 1015.9  13.7  13.4 999.0 99.0 99.00
2002 11 03 01 310  3.8  4.5  1.30 11.11  8.61 285 1015.8  13.4  13.3 999.0 99.0 99.00
2002 11 03 02 318  3.7  4.2  1.10 11.11  8.50 288 1015.7  13.6  13.3 999.0 99.0 99.00
2002 11 03 03 310  4.0  4.7  1.31 11.11  9.08 277 1015.8  13.4  13.3 999.0 99.0 99.00
2002 11 03 04 314  5.7  6.9  1.17 11.11  8.77 279 1015.8  13.4  13.3 999.0 99.0 99.00
2002 11 03 05 327  5.6  6.8  1.35 11.11  8.19 286 1016.0  13.6  12.9 999.0 99.0 99.00
2002 11 03 06 329  4.9  6.0  1.25 11.11  7.09 283 1016.2  13.5  13.3 999.0 99.0 99.00
2002 11 03 07 344  5.4  6.6  1.41 10.00  7.54 278 1015.9  13.6  13.0 999.0 99.0 99.00
2002 11 03 08 335  4.5  5.2  1.27 11.11  7.14 282 1015.7  13.6  12.8 999.0 99.0 99.00
2002 11 03 09 338  3.0  3.6  1.44 10.00  7.50 286 1015.6  12.9  12.6 999.0 99.0 99.00
2002 11 03 10  22  2.3  2.8  1.39 11.11  8.07 293 1015.2  12.9  12.6 999.0 99.0 99.00
2002 11 03 11 329  3.0  3.7  1.45 11.11  8.19 294 1015.1  12.9  12.5 999.0 99.0 99.00
2002 11 03 12 310  3.0  3.5  1.50 11.11  8.29 291 1015.0  12.9  12.5 999.0 99.0 99.00
2002 11 03 13 341  3.0  3.5  1.30 10.00  7.72 284 1015.0  12.8  12.5 999.0 99.0 99.00
2002 11 03 14 333  2.4  2.9  1.28 11.11  8.09 290 1014.9  12.6  12.5 999.0 99.0 99.00
2002 11 03 15 320  1.7  2.1  1.37 10.00  7.96 279 1015.0  12.5  12.5 999.0 99.0 99.00
2002 11 03 16 317  1.0  1.4  1.31 11.11  7.75 284 1015.3  12.5  12.5 999.0 99.0 99.00
2002 11 03 17 324  1.8  2.2  1.33 10.00  7.67 274 1015.7  12.9  12.5 999.0 99.0 99.00
2002 11 03 18 349  2.3  2.9  1.24 11.11  7.60 278 1015.0  12.9  12.6 999.0 99.0 99.00
2002 11 03 19  29  1.3  1.8  1.31 10.00  7.22 276 1015.0  13.3  12.8 999.0 99.0 99.00
2002 11 03 20 324  2.9  3.3  1.29 10.00  7.01 283 1014.3  13.7  13.3 999.0 99.0 99.00
2002 11 03 21 299  5.5  6.6 99.00 99.00 99.00 999 1013.4  13.7  13.0 999.0 99.0 99.00
2002 11 03 22 313  6.0  6.9  1.34 10.00  6.47 277 1012.8  13.6  12.9 999.0 99.0 99.00
2002 11 03 23 313  7.3  8.9  1.25 10.00  5.93 283 1012.1  14.1  12.9 999.0 99.0 99.00
2002 11 04 00 308  7.2  8.2  1.37 10.00  5.64 277 1011.9  14.1  13.4 999.0 99.0 99.00
2002 11 04 01 312  7.6  9.1  1.31 11.11  5.25 297 1011.8  13.7  13.3 999.0 99.0 99.00
2002 11 04 02 313  8.5 10.3  1.31 11.11  5.11 293 1011.9  13.6  12.9 999.0 99.0 99.00
2002 11 04 03 314  8.7 10.3  1.36 11.11  5.25 287 1012.6  13.4  12.6 999.0 99.0 99.00
2002 11 04 04 316  8.6  9.8  1.34 10.00  5.21 281 1012.7  13.3  12.6 999.0 99.0 99.00
2002 11 04 05 311  8.9 10.6  1.32 10.00  5.14 285 1013.3  13.2  12.7 999.0 99.0 99.00
2002 11 04 06 320  8.2  9.6  1.37 10.00  5.14 293 1013.5  13.3  12.8 999.0 99.0 99.00
2002 11 04 07 320  6.8  8.0  1.31 10.00  5.41 282 1013.9  12.9  12.5 999.0 99.0 99.00
2002 11 04 08 315  6.6  7.8  1.32  9.09  5.58 289 1014.2  12.9  12.5 999.0 99.0 99.00
2002 11 04 09 319  5.9  7.4  1.27 10.00  5.58 285 1014.3  12.8  12.5 999.0 99.0 99.00
2002 11 04 10 325  5.0  5.8  1.30 10.00  5.44 293 1014.3  12.6  12.2 999.0 99.0 99.00
2002 11 04 11 322  4.8  5.6  1.32 10.00  5.77 278 1014.3  12.5  12.1 999.0 99.0 99.00
2002 11 04 12 323  4.4  5.4  1.41 10.00  5.97 294 1014.3  12.5  12.1 999.0 99.0 99.00
2002 11 04 13 325  3.9  4.6  1.43  9.09  5.94 284 1014.4  12.2  12.1 999.0 99.0 99.00
2002 11 04 14 320  6.2  7.5  1.32 10.00  5.87 289 1014.9  12.1  12.1 999.0 99.0 99.00
2002 11 04 15 326  6.4  7.6  1.34 10.00  5.46 284 1015.1  12.2  12.1 999.0 99.0 99.00
2002 11 04 16 326  8.0  9.6  1.45 10.00  5.58 285 1016.1  12.0  12.1 999.0 99.0 99.00
2002 11 04 17 327  7.4  9.5  1.44  5.88  5.39 304 1016.6  12.1  12.1 999.0 99.0 99.00
2002 11 04 18 326  7.1  8.3  1.34  6.25  5.35 296 1017.4  12.5  12.1 999.0 99.0 99.00
2002 11 04 19 320  9.1 11.7  1.38 10.00  5.41 275 1017.5  12.8  12.1 999.0 99.0 99.00
2002 11 04 20 320  8.1  9.8  1.39  9.09  5.58 274 1017.5  12.8  12.1 999.0 99.0 99.00
2002 11 04 21 315  8.6 10.1  1.40 10.00  5.53 283 1017.3  12.6  12.1 999.0 99.0 99.00
2002 11 04 22 310  7.9  9.8  1.53 14.29  5.64 273 1016.9  12.3  12.1 999.0 99.0 99.00
2002 11 04 23 308  8.0  9.2  1.45 14.29  5.53 267 1016.6  12.1  12.1 999.0 99.0 99.00
2002 11 05 00 306  7.1  8.1  1.43 14.29  5.47 272 1016.6  12.1  12.1 999.0 99.0 99.00
2002 11 05 01 302  6.8  7.8  1.44 14.29  5.45 273 1016.9  12.2  12.1 999.0 99.0 99.00
2002 11 05 02 308  6.8  8.6  1.42 14.29  5.45 278 1017.4  12.2  12.1 999.0 99.0 99.00
2002 11 05 03 311  7.7  9.4  1.36 10.00  5.77 279 1017.7  12.6  12.1 999.0 99.0 99.00
2002 11 05 04 317  7.2  8.7  1.35 12.50  5.25 279 1018.1  12.6  12.6 999.0 99.0 99.00
2002 11 05 05 323  7.2  8.8  1.33 14.29  5.50 285 1018.2  12.6  12.6 999.0 99.0 99.00
2002 11 05 06 316  6.5  7.8  1.40 14.29  5.67 280 1019.0  12.6  12.6 999.0 99.0 99.00
2002 11 05 07 323  6.9  8.1  1.36 12.50  5.90 277 1019.3  12.5  12.6 999.0 99.0 99.00
2002 11 05 08 323  5.8  6.9  1.26 12.50  5.57 278 1019.0  12.6  12.6 999.0 99.0 99.00
2002 11 05 09 321  6.9  8.5  1.16  9.09  5.21 285 1018.9  12.5  12.6 999.0 99.0 99.00
2002 11 05 10 320  5.4  6.4  1.26 12.50  5.73 281 1019.4  12.2  12.6 999.0 99.0 99.00
2002 11 05 11 338  4.7  5.6  1.20 12.50  5.55 280 1019.0  12.1  12.6 999.0 99.0 99.00
2002 11 05 12 330  6.0  7.3  1.17 12.50  5.74 278 1019.0  12.0  12.6 999.0 99.0 99.00
2002 11 05 13 339  5.2  6.6  1.18 12.50  5.80 285 1019.0  11.7  12.5 999.0 99.0 99.00
2002 11 05 14 340  3.0  4.2  1.09 12.50  5.85 287 1019.3  11.1  12.1 999.0 99.0 99.00
2002 11 05 15   3  2.5  3.5  1.08 12.50  6.24 276 1019.4  11.0  12.1 999.0 99.0 99.00
2002 11 05 16 346  0.5  0.9  1.08 12.50  6.76 280 1019.6  10.9  12.1 999.0 99.0 99.00
2002 11 05 17 322  4.6  5.7  1.04 14.29  7.38 291 1020.5  10.4  12.1 999.0 99.0 99.00
2002 11 05 18 331  4.7  5.9  0.88 12.50  7.06 289 1020.3  10.5  12.1 999.0 99.0 99.00
2002 11 05 19 320  5.1  6.5  0.98 14.29  7.16 289 1019.7  10.5  12.1 999.0 99.0 99.00
2002 11 05 20 302  6.4  7.6  0.90 12.50  6.88 278 1020.0  10.6  12.1 999.0 99.0 99.00
2002 11 05 21 295  6.0  7.2  1.11 14.29  6.66 289 1019.7  10.6  12.0 999.0 99.0 99.00
2002 11 05 22 294  5.5  6.8  1.08 14.29  6.53 289 1019.6  10.8  12.1 999.0 99.0 99.00
2002 11 05 23 297  4.5  5.2  1.16 14.29  6.94 290 1019.6  10.9  12.1 999.0 99.0 99.00
2002 11 06 00 295  3.8  4.4  1.11 14.29  7.11 284 1019.6  11.0  12.1 999.0 99.0 99.00
2002 11 06 01 266  2.1  2.9  1.00 14.29  7.36 289 1019.5  11.0  12.1 999.0 99.0 99.00
2002 11 06 02 268  3.3  4.0  1.35 14.29  8.81 288 1019.7  10.6  12.1 999.0 99.0 99.00
2002 11 06 03 279  2.1  2.8  1.19 14.29  8.47 288 1020.5  10.5  12.1 999.0 99.0 99.00
2002 11 06 04 323  0.8  1.7  1.24 14.29  9.39 290 1020.5  10.2  12.2 999.0 99.0 99.00
2002 11 06 05 241  0.5  1.5  1.39 14.29  9.91 284 1020.6  10.2  12.1 999.0 99.0 99.00
2002 11 06 06 108  2.0  3.1  1.54 12.50 10.45 279 1020.2   9.8  12.2 999.0 99.0 99.00
2002 11 06 07  91  2.8  3.7  1.76 14.29 11.53 284 1019.6   9.7  12.2 999.0 99.0 99.00
2002 11 06 08  62  0.4  1.3  1.82 14.29 11.72 290 1020.5   9.4  12.1 999.0 99.0 99.00
2002 11 06 09  97  1.3  2.3  2.09 14.29 11.97 285 1020.3   9.4  12.1 999.0 99.0 99.00
2002 11 06 10  75  2.3  3.3  1.98 14.29 11.85 297 1019.8   9.1  12.7 999.0 99.0 99.00
2002 11 06 11  89  1.5  2.6  2.18 14.29 11.96 284 1020.2   9.4  12.8 999.0 99.0 99.00
2002 11 06 12  94  1.9  3.1  2.10 12.50 11.60 272 1019.7   9.8  13.3 999.0 99.0 99.00
2002 11 06 13 121  2.4  3.8  2.25 12.50 11.75 277 1019.8   9.8  13.4 999.0 99.0 99.00
2002 11 06 14 107  3.7  5.2  2.70 14.29 11.81 281 1019.6  10.2  13.4 999.0 99.0 99.00
2002 11 06 15  91  5.3  6.9  2.61 14.29 11.81 283 1019.1  10.5  13.4 999.0 99.0 99.00
2002 11 06 16  81  6.5  8.0  2.25 14.29 11.37 279 1019.1  10.2  13.4 999.0 99.0 99.00
2002 11 06 17  81  6.0  8.0  2.14 12.50 10.05 269 1019.0   9.9  13.4 999.0 99.0 99.00
2002 11 06 18  87  4.9  6.2  2.39 14.29  9.95 270 1018.7  10.7  13.4 999.0 99.0 99.00
2002 11 06 19  97  4.0  5.4  2.26 12.50  9.65 283 1018.3  11.7  13.4 999.0 99.0 99.00
2002 11 06 20 111  3.4  4.5  2.45 14.29 10.36 271 1018.0  12.6  13.4 999.0 99.0 99.00
2002 11 06 21 187  4.2  5.0  2.40 12.50 10.34 270 1017.4  13.4  13.6 999.0 99.0 99.00
2002 11 06 22 180  4.2  5.3  2.38 12.50 10.21 265 1016.9  13.4  13.6 999.0 99.0 99.00
2002 11 06 23 185  5.9  7.1  2.29 14.29 10.40 280 1016.8  12.4  13.6 999.0 99.0 99.00
2002 11 07 00 150  6.3  7.9  2.61 12.50 10.25 270 1015.8  12.7  13.6 999.0 99.0 99.00
2002 11 07 01 158  6.5  8.1  2.67 14.29  9.61 281 1015.5  12.6  13.6 999.0 99.0 99.00
2002 11 07 02 145  8.4 10.0  2.83 14.29  9.05 281 1014.3  12.5  13.6 999.0 99.0 99.00
2002 11 07 03 166  9.3 11.3  3.05 14.29  9.01 283 1014.7  12.1  13.6 999.0 99.0 99.00
2002 11 07 04 172  9.9 12.1  3.02 14.29  8.07 268 1014.1  12.7  13.6 999.0 99.0 99.00
2002 11 07 05 159  9.9 12.0  3.40 12.50  8.31 273 1013.4  12.9  13.6 999.0 99.0 99.00
2002 11 07 06 145 11.9 14.1  3.45 14.29  8.48 265 1013.6  12.8  13.6 999.0 99.0 99.00
2002 11 07 07 145 12.6 15.5  3.63 14.29  7.94 269 1012.4  13.3  13.4 999.0 99.0 99.00
2002 11 07 08 149 13.5 17.0  3.56 14.29  7.14 262 1013.0  13.5  13.4 999.0 99.0 99.00
2002 11 07 09 144 13.8 17.3  4.07 14.29  7.56 278 1012.4  12.8  13.4 999.0 99.0 99.00
2002 11 07 10 141 14.5 18.3  3.85 14.29  7.37 268 1011.5  13.1  13.4 999.0 99.0 99.00
2002 11 07 11 143 15.1 18.7  3.37 14.29  6.69 265 1010.9  12.9  13.4 999.0 99.0 99.00
2002 11 07 12 153 14.7 19.6  3.67 14.29  6.63 265 1011.0  13.3  13.3 999.0 99.0 99.00
2002 11 07 13 157 11.3 14.8  3.87 12.50  6.90 275 1011.3  13.6  13.3 999.0 99.0 99.00
2002 11 07 14 151 12.6 15.9  3.88 14.29  7.54 267 1011.8  13.5  13.3 999.0 99.0 99.00
2002 11 07 15 155 10.9 13.5  4.23 12.50  7.80 272 1011.8  13.7  13.3 999.0 99.0 99.00
2002 11 07 16 144  9.0 10.9  3.90 12.50  7.93 277 1012.1  13.6  13.3 999.0 99.0 99.00
2002 11 07 17 149  9.1 11.1  3.72 14.29  7.90 271 1012.7  14.1  13.0 999.0 99.0 99.00
2002 11 07 18 144  9.9 12.5  4.24 12.50  8.56 265 1013.0  14.1  12.9 999.0 99.0 99.00
2002 11 07 19 138 12.5 17.0  4.45 14.29  8.82 275 1010.7  13.3  12.9 999.0 99.0 99.00
2002 11 07 20 145 11.9 15.3  4.24 14.29  8.32 273 1010.7  13.9  12.9 999.0 99.0 99.00
2002 11 07 21 142 13.0 16.3  5.03 14.29  8.85 277 1009.5  13.6  13.3 999.0 99.0 99.00
2002 11 07 22 140 13.8 17.5  4.38 14.29  8.16 277 1008.8  13.6  13.0 999.0 99.0 99.00
2002 11 07 23 143 13.3 16.6  4.15 14.29  7.63 276 1008.2  13.7  13.0 999.0 99.0 99.00
2002 11 08 00 155 12.8 16.5  4.26 14.29  7.95 268 1008.3  13.7  12.9 999.0 99.0 99.00
2002 11 08 01 148 14.1 18.5  4.44 14.29  8.01 283 1006.5  13.6  12.9 999.0 99.0 99.00
2002 11 08 02 149 15.3 18.6  4.18 14.29  7.75 274 1004.6  14.1  12.9 999.0 99.0 99.00
2002 11 08 03 170 12.6 16.3  4.62 14.29  7.93 273 1005.8  14.4  12.9 999.0 99.0 99.00
2002 11 08 04 180 13.9 17.6  4.08 14.29  7.39 269 1004.9  14.9  12.9 999.0 99.0 99.00
2002 11 08 05 177 12.3 14.6  4.42 14.29  7.66 273 1004.8  14.9  12.9 999.0 99.0 99.00
2002 11 08 06 185 10.2 12.0  4.47 14.29  7.80 267 1005.2  14.9  13.0 999.0 99.0 99.00
2002 11 08 07 197  9.5 11.0  4.63 14.29  8.34 268 1005.6  15.2  13.3 999.0 99.0 99.00
2002 11 08 08 196  7.5  8.9  5.41 14.29  9.02 271 1006.2  14.9  13.0 999.0 99.0 99.00
2002 11 08 09 193  6.8  8.1  6.28 16.67  9.80 271 1006.5  14.5  12.9 999.0 99.0 99.00
2002 11 08 10 193  5.8  7.1  8.92 16.67 12.20 274 1007.0  14.4  12.9 999.0 99.0 99.00
2002 11 08 11 177  5.0  7.1  8.66 16.67 12.48 276 1007.0  14.5  12.9 999.0 99.0 99.00
2002 11 08 12 182  6.9  8.3  8.07 20.00 12.24 283 1005.8  14.4  12.9 999.0 99.0 99.00
2002 11 08 13 185  8.6 10.6  8.59 20.00 12.75 281 1005.2  14.4  13.0 999.0 99.0 99.00
2002 11 08 14 185  8.6 10.5  7.76 16.67 12.18 281 1004.8  14.4  13.3 999.0 99.0 99.00
2002 11 08 15 196  9.2 10.9  7.05 20.00 11.85 284 1004.7  14.9  13.3 999.0 99.0 99.00
2002 11 08 16 201  9.5 11.4  6.36 20.00 11.27 284 1004.9  15.0  13.3 999.0 99.0 99.00
2002 11 08 17 201  8.2  9.9  7.14 20.00 12.39 285 1005.6  15.0  13.2 999.0 99.0 99.00
2002 11 08 18 209  8.9 11.0  7.76 20.00 12.85 287 1006.1  15.1  13.0 999.0 99.0 99.00
2002 11 08 19 213  8.0  9.4  7.37 20.00 12.72 279 1006.3  14.9  12.9 999.0 99.0 99.00
2002 11 08 20 207  7.4  8.9  6.80 16.67 11.46 277 1006.4  14.9  13.3 999.0 99.0 99.00
2002 11 08 21 206  6.6  8.2  6.61 16.67 11.84 270 1006.1  14.8  13.3 999.0 99.0 99.00
2002 11 08 22 198  6.4  7.6  6.50 16.67 11.63 275 1005.9  14.5  13.3 999.0 99.0 99.00
2002 11 08 23 205  7.2  8.5  6.82 16.67 12.21 272 1005.8  14.8  13.3 999.0 99.0 99.00
2002 11 09 00 212  7.7  9.2  6.99 16.67 12.39 273 1006.1  14.9  13.3 999.0 99.0 99.00
2002 11 09 01 218  6.3  7.6  7.13 16.67 12.25 282 1006.5  14.8  13.3 999.0 99.0 99.00
2002 11 09 02 224  5.8  7.5  6.58 16.67 11.74 284 1007.2  14.5  13.3 999.0 99.0 99.00
2002 11 09 03 225  5.6  7.0  7.98 16.67 12.40 280 1007.9  14.6  13.3 999.0 99.0 99.00
2002 11 09 04 225  5.7  7.2  7.51 16.67 12.03 279 1008.5  14.8  13.3 999.0 99.0 99.00
2002 11 09 05 223  4.9  6.6  6.01 16.67 11.04 278 1009.2  14.5  13.3 999.0 99.0 99.00
2002 11 09 06 240  4.1  5.9  7.45 16.67 11.84 287 1009.7  14.5  13.3 999.0 99.0 99.00
2002 11 09 07 230  4.5  6.3  7.15 16.67 11.77 291 1010.1  14.1  13.3 999.0 99.0 99.00
2002 11 09 08 250  4.9  7.0  6.48 16.67 11.33 293 1010.3  14.1  13.3 999.0 99.0 99.00
2002 11 09 09 215  3.8  5.5  6.03 16.67 11.16 297 1010.4  14.1  13.3 999.0 99.0 99.00
2002 11 09 10 244  3.1  5.0  6.13 14.29 10.97 289 1011.0  14.1  13.3 999.0 99.0 99.00
2002 11 09 11 252  3.0  4.9  5.96 16.67 11.51 298 1011.4  13.7  13.3 999.0 99.0 99.00
2002 11 09 12 229  2.7  4.2  5.29 16.67 11.14 294 1011.6  13.6  13.3 999.0 99.0 99.00
2002 11 09 13 201  2.1  3.1  5.21 16.67 10.77 291 1011.9  13.4  13.3 999.0 99.0 99.00
2002 11 09 14 209  1.8  2.7  4.91 16.67 10.92 283 1012.6  13.0  13.3 999.0 99.0 99.00
2002 11 09 15 102  1.3  4.0  5.88 16.67 11.37 289 1013.0  13.3  13.3 999.0 99.0 99.00
2002 11 09 16  74  1.1  2.9  5.09 16.67 11.06 283 1013.4  13.4  13.3 999.0 99.0 99.00
2002 11 09 17  47  2.0  4.5  5.09 16.67 10.89 286 1014.7  13.0  13.3 999.0 99.0 99.00
2002 11 09 18 104  2.0  4.5  5.00 14.29 10.75 290 1015.3  12.8  13.3 999.0 99.0 99.00
2002 11 09 19 159  2.3  4.7  4.43 16.67 10.35 295 1015.7  12.9  13.3 999.0 99.0 99.00
2002 11 09 20 159  3.2  5.1  5.04 14.29 10.99 288 1015.4  12.8  12.8 999.0 99.0 99.00
2002 11 09 21 193  2.1  3.5  4.94 14.29 10.98 282 1015.6  12.6  12.8 999.0 99.0 99.00
2002 11 09 22 184  2.7  3.7  5.52 14.29 11.24 278 1015.6  12.8  13.1 999.0 99.0 99.00
2002 11 09 23 173  2.2  4.1  5.70 14.29 11.57 281 1015.9  12.7  12.9 999.0 99.0 99.00
2002 11 10 00 151  2.1  4.4  5.97 14.29 11.31 287 1016.3  12.9  12.9 999.0 99.0 99.00
2002 11 10 01 151  2.4  4.6  6.27 14.29 11.31 287 1016.1  13.3  12.8 999.0 99.0 99.00
2002 11 10 02 176  2.7  5.0  6.21 14.29 11.48 290 1016.7  13.2  12.8 999.0 99.0 99.00
2002 11 10 03 173  1.9  3.8  7.16 14.29 12.52 293 1017.5  13.3  12.6 999.0 99.0 99.00
2002 11 10 04 180  1.4  2.7  5.74 16.67 11.61 297 1018.2  13.3  12.6 999.0 99.0 99.00
2002 11 10 05 184  2.4  3.6  6.18 16.67 12.00 298 1018.5  12.9  12.6 999.0 99.0 99.00
2002 11 10 06 166  2.4  3.7  6.17 16.67 11.82 297 1018.9  12.9  12.6 999.0 99.0 99.00
2002 11 10 07 148  2.2  4.2  5.23 16.67 10.87 296 1019.6  12.8  12.6 999.0 99.0 99.00
2002 11 10 08  74  2.4  5.5  5.61 16.67 11.43 296 1019.8  12.6  12.6 999.0 99.0 99.00
2002 11 10 09 103  2.6  6.3  5.54 16.67 11.70 294 1019.6  12.7  12.5 999.0 99.0 99.00
