YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 03 31 21 320 13.3 16.2  3.94 11.11  7.25 311 1016.6  10.9  11.7 999.0 99.0 99.00
2004 03 31 22 321 13.1 15.9  3.93 10.00  7.27 313 1016.5  11.0  11.7 999.0 99.0 99.00
2004 03 31 23 316 14.2 16.5  4.36 11.11  7.36 308 1016.0  11.0  11.7 999.0 99.0 99.00
2004 04 01 00 320 13.5 16.7  4.14 10.00  7.19 318 1015.9  11.0  11.7 999.0 99.0 99.00
2004 04 01 01 311 15.1 18.3  3.97 11.11  6.81 307 1015.3  11.2  11.4 999.0 99.0 99.00
2004 04 01 02 328 12.7 15.6  3.61 11.11  6.93 309 1016.3  11.0  11.7 999.0 99.0 99.00
2004 04 01 03 329 12.2 15.6  3.37 11.11  6.72 314 1016.5  11.0  11.7 999.0 99.0 99.00
2004 04 01 04 323 12.9 15.2  3.79  9.09  6.86 319 1016.4  11.0  11.7 999.0 99.0 99.00
2004 04 01 05 328 12.3 14.8  3.44 11.11  7.01 310 1017.1  11.0  11.4 999.0 99.0 99.00
2004 04 01 06 329 11.6 15.1  3.50 11.11  6.80 310 1017.1  11.0  11.4 999.0 99.0 99.00
2004 04 01 07 324 12.1 15.4  3.42  9.09  6.75 313 1016.8  11.0  11.4 999.0 99.0 99.00
2004 04 01 08 327 12.4 14.9  3.16 10.00  6.78 313 1016.4  11.0  11.3 999.0 99.0 99.00
2004 04 01 09 323 11.2 13.7  3.49 10.00  7.19 316 1016.3  11.0  11.3 999.0 99.0 99.00
2004 04 01 10 324 13.2 16.8  3.50  9.09  6.72 320 1015.8  11.0  11.0 999.0 99.0 99.00
2004 04 01 11 326 11.5 13.8  3.09 10.00  6.55 322 1015.8  10.9  11.0 999.0 99.0 99.00
2004 04 01 12 327 12.0 14.7  3.23 11.11  6.54 303 1015.5  10.8  11.0 999.0 99.0 99.00
2004 04 01 13 331 11.2 13.3  3.42 10.00  6.81 302 1015.3  10.5  11.0 999.0 99.0 99.00
2004 04 01 14 333  9.9 12.0  3.30  9.09  6.75 312 1015.6  10.6  11.0 999.0 99.0 99.00
2004 04 01 15 325 10.4 12.3  3.09  9.09  6.69 318 1015.6  10.8  11.0 999.0 99.0 99.00
2004 04 01 16 322 10.6 12.9  3.04  9.09  6.60 317 1015.8  10.6  11.0 999.0 99.0 99.00
2004 04 01 17 326 10.6 12.3  2.84  9.09  6.72 314 1015.8  10.6  11.1 999.0 99.0 99.00
2004 04 01 18 320 10.6 13.2  2.84  9.09  6.53 308 1015.7  10.9  11.1 999.0 99.0 99.00
2004 04 01 19 313 11.3 14.1  2.85  8.33  6.44 316 1015.1  11.0  11.0 999.0 99.0 99.00
2004 04 01 20 311 10.7 13.2  2.89  9.09  6.33 317 1014.8  11.3  11.0 999.0 99.0 99.00
2004 04 01 21 313 12.3 14.6  2.71  9.09  6.41 311 1013.9  11.4  11.0 999.0 99.0 99.00
2004 04 01 22 308 12.7 14.6  3.03 10.00  6.47 313 1012.7  11.6  11.0 999.0 99.0 99.00
2004 04 01 23 320 11.3 13.3  2.83  9.09  6.21 312 1012.4  11.8  11.3 999.0 99.0 99.00
2004 04 02 00 323 11.6 14.0  2.82  7.69  6.10 317 1011.9  11.8  11.3 999.0 99.0 99.00
2004 04 02 01 321 10.1 12.6  3.10  8.33  6.25 319 1011.7  12.0  11.3 999.0 99.0 99.00
2004 04 02 02 320 11.1 13.7  3.07  7.69  6.56 316 1011.1  12.1  11.3 999.0 99.0 99.00
2004 04 02 03 322 11.6 14.6  3.11  9.09  6.32 312 1010.9  12.1  11.4 999.0 99.0 99.00
2004 04 02 04 320 11.8 14.7  3.29  8.33  6.50 321 1010.9  11.8  11.4 999.0 99.0 99.00
2004 04 02 05 321 12.5 16.0  3.43  8.33  6.77 323 1010.8  11.6  11.4 999.0 99.0 99.00
2004 04 02 06 320 11.0 13.2  3.24  8.33  6.54 324 1010.3  11.4  11.3 999.0 99.0 99.00
2004 04 02 07 314 10.1 12.7  3.19  8.33  6.91 315 1009.6  11.4  11.3 999.0 99.0 99.00
2004 04 02 08 317  9.3 11.2  3.09  9.09  6.97 317 1008.9  11.7  11.3 999.0 99.0 99.00
2004 04 02 09 313  8.8 10.3  3.17 11.11  7.26 307 1008.6  11.8  11.3 999.0 99.0 99.00
2004 04 02 10 319  9.4 11.7  3.10 10.00  7.15 318 1008.1  12.5  11.0 999.0 99.0 99.00
2004 04 02 11 318  8.4 10.3  2.99  9.09  7.05 316 1008.1  12.1  11.0 999.0 99.0 99.00
2004 04 02 12 324  8.1  9.8  2.90 10.00  6.98 310 1008.1  12.4  11.0 999.0 99.0 99.00
2004 04 02 13 317  5.8  7.5  3.07 11.11  7.26 306 1008.1  12.2  11.0 999.0 99.0 99.00
2004 04 02 14 334  7.8  9.3  2.94 10.00  7.16 312 1008.0  12.5  11.0 999.0 99.0 99.00
2004 04 02 15 319  8.7 10.2  2.85 10.00  7.19 310 1008.0  12.6  11.0 999.0 99.0 99.00
2004 04 02 16 311  6.6  8.1  2.75 10.00  6.89 314 1008.6  12.5  11.0 999.0 99.0 99.00
2004 04 02 17 320  6.8  8.3  2.68 10.00  7.12 304 1008.5  12.6  11.0 999.0 99.0 99.00
2004 04 02 18 327  5.8  7.0  2.68 10.00  7.06 314 1008.8  12.5  11.0 999.0 99.0 99.00
2004 04 02 19 308  5.1  6.4  2.73 10.00  7.27 301 1008.8  13.3  11.1 999.0 99.0 99.00
2004 04 02 20 315  5.6  6.8  2.76 11.11  7.60 303 1008.8  12.6  11.4 999.0 99.0 99.00
2004 04 02 21 307  5.7  6.8  2.48 11.11  7.25 308 1008.7  12.5  11.4 999.0 99.0 99.00
2004 04 02 22 312  5.0  6.0  2.58 11.11  7.45 303 1008.2  12.6  11.4 999.0 99.0 99.00
2004 04 02 23 306  5.2  6.2  2.65 10.00  7.52 311 1007.9  12.6  11.4 999.0 99.0 99.00
2004 04 03 00 305  6.6  8.3  2.40 10.00  7.22 308 1007.9  12.7  11.4 999.0 99.0 99.00
2004 04 03 01 299  5.7  6.7  2.49 10.00  7.76 302 1008.0  12.6  11.4 999.0 99.0 99.00
2004 04 03 02 294  5.2  6.1  2.38 10.00  7.70 306 1008.6  12.6  11.4 999.0 99.0 99.00
2004 04 03 03 307  5.0  5.8  2.21 11.11  7.53 310 1008.8  12.2  11.4 999.0 99.0 99.00
2004 04 03 04 304  4.9  6.1  2.47 11.11  7.98 297 1009.9  12.0  11.3 999.0 99.0 99.00
2004 04 03 05 300  5.3  6.5  2.36 10.00  8.19 302 1010.4  11.8  11.3 999.0 99.0 99.00
2004 04 03 06 302  5.0  6.1  2.39 10.00  8.32 301 1010.4  11.7  11.4 999.0 99.0 99.00
2004 04 03 07 307  4.1  4.8  2.14 11.11  7.75 300 1010.8  11.7  11.3 999.0 99.0 99.00
2004 04 03 08 320  3.7  4.6  2.17 10.00  7.92 312 1011.0  11.4  11.3 999.0 99.0 99.00
2004 04 03 09 322  3.3  4.0  2.06 10.00  7.96 305 1011.0  11.3  11.3 999.0 99.0 99.00
2004 04 03 10 318  2.7  3.4  1.86 11.11  7.91 312 1011.1  11.3  11.3 999.0 99.0 99.00
2004 04 03 11 301  3.5  4.2  2.10 10.00  7.98 300 1011.1  11.3  11.3 999.0 99.0 99.00
2004 04 03 12 320  2.0  2.6  2.13 10.00  8.36 294 1011.8  11.3  11.3 999.0 99.0 99.00
2004 04 03 13 332  1.1  1.8  2.02 11.11  7.92 295 1012.2  11.0  11.1 999.0 99.0 99.00
2004 04 03 14  13  1.6  2.1  2.01 10.00  7.85 296 1012.7  11.0  11.1 999.0 99.0 99.00
2004 04 03 15 354  3.1  4.1  1.90 10.00  7.62 303 1013.0  11.0  11.1 999.0 99.0 99.00
2004 04 03 16   6  2.7  3.8  1.90 16.67  7.61 290 1013.5  10.6  11.2 999.0 99.0 99.00
2004 04 03 17  50  1.2  2.1  1.95 10.00  7.51 297 1013.6  10.3  11.3 999.0 99.0 99.00
2004 04 03 18 283  0.6  1.5  1.93 11.11  7.60 294 1014.3  10.7  11.3 999.0 99.0 99.00
2004 04 03 19 264  3.4  4.3  1.80 10.00  7.76 299 1014.7  10.5  11.6 999.0 99.0 99.00
2004 04 03 20 281  3.5  4.3  2.00 16.67  7.86 284 1015.0  11.2  11.7 999.0 99.0 99.00
2004 04 03 21 305  5.0  6.1  1.72 11.11  7.46 298 1015.0  11.2  11.7 999.0 99.0 99.00
2004 04 03 22 311  4.0  4.6  1.95 14.29  8.14 292 1015.0  11.8  11.8 999.0 99.0 99.00
2004 04 03 23 312  2.7  4.0  1.85 16.67  7.67 283 1014.7  12.1  11.7 999.0 99.0 99.00
2004 04 04 00 296  4.6  5.8  1.76 16.67  7.50 286 1014.9  12.1  11.7 999.0 99.0 99.00
2004 04 04 01 305  5.9  7.3  1.62 16.67  6.93 258 1014.5  11.8  11.4 999.0 99.0 99.00
2004 04 04 02 308  7.0  8.3  1.64 14.29  6.85 290 1014.6  11.4  11.4 999.0 99.0 99.00
2004 04 04 03 308  7.6  9.9  1.64 14.29  6.63 286 1014.8  10.5  11.4 999.0 99.0 99.00
2004 04 04 04 322  6.6  7.9  1.68 16.67  6.31 269 1015.0  10.3  11.3 999.0 99.0 99.00
2004 04 04 05 322  5.7  7.6  1.79 14.29  6.32 285 1015.9  10.2  11.0 999.0 99.0 99.00
2004 04 04 06 329  4.8  7.0  1.70 14.29  6.94 294 1016.4   9.8  11.0 999.0 99.0 99.00
2004 04 04 07 320  5.9  7.2  1.82 14.29  7.54 291 1016.4   9.9  11.0 999.0 99.0 99.00
2004 04 04 08 306  5.5  6.6  1.69 14.29  7.27 296 1016.3  10.0  11.0 999.0 99.0 99.00
2004 04 04 09 320  5.6  7.3  1.71 14.29  7.21 282 1015.8   9.9  11.0 999.0 99.0 99.00
2004 04 04 10 315  4.9  6.4  1.66 14.29  7.28 296 1015.8  10.1  11.0 999.0 99.0 99.00
2004 04 04 11 303  3.4  5.5  1.66 14.29  7.07 287 1015.7  10.2  11.0 999.0 99.0 99.00
2004 04 04 12 316  4.1  5.8  1.59 14.29  6.99 297 1015.7  10.2  11.0 999.0 99.0 99.00
2004 04 04 13 318  4.1  5.4  1.71 14.29  7.73 288 1015.9  10.5  11.0 999.0 99.0 99.00
2004 04 04 14 322  4.2  6.2  1.68 14.29  7.37 284 1015.9  10.4  11.0 999.0 99.0 99.00
2004 04 04 15 324  4.6  6.5  1.68 14.29  6.99 291 1016.4  10.5  11.0 999.0 99.0 99.00
2004 04 04 16 329  4.0  5.4  1.70 14.29  7.21 284 1016.6  10.5  11.0 999.0 99.0 99.00
2004 04 04 17 321  4.0  5.0  1.61 14.29  6.90 286 1016.9  10.5  11.0 999.0 99.0 99.00
2004 04 04 18 328  4.5  5.5  1.69 14.29  7.31 296 1017.3  10.8  11.0 999.0 99.0 99.00
2004 04 04 19 322  3.2  3.9  1.82 14.29  7.87 288 1017.3  11.0  11.0 999.0 99.0 99.00
2004 04 04 20 308  3.0  3.9  1.74 14.29  7.98 289 1017.1  11.3  11.0 999.0 99.0 99.00
2004 04 04 21 287  3.5  4.4  1.82 14.29  7.89 286 1017.2  11.6  11.3 999.0 99.0 99.00
2004 04 04 22 306  5.0  5.8  1.93 14.29  8.21 291 1016.8  11.7  11.3 999.0 99.0 99.00
2004 04 04 23 301  6.4  7.4  1.88 14.29  8.06 300 1016.5  11.6  11.3 999.0 99.0 99.00
2004 04 05 00 304  5.9  6.9  1.68 14.29  7.45 296 1016.4  11.7  11.3 999.0 99.0 99.00
2004 04 05 01 308  6.8  8.7  1.81 14.29  7.34 301 1016.4  11.4  11.3 999.0 99.0 99.00
2004 04 05 02 304  7.2  8.6  1.76 14.29  6.81 294 1016.3  11.3  11.3 999.0 99.0 99.00
2004 04 05 03 308  8.1  9.9  1.84 14.29  6.84 286 1016.4  11.0  11.0 999.0 99.0 99.00
2004 04 05 04 309  8.7 10.7  1.87 14.29  7.04 295 1016.7  11.1  11.0 999.0 99.0 99.00
2004 04 05 05 322  7.9  9.2  1.88 14.29  7.13 283 1017.6  11.0  11.0 999.0 99.0 99.00
2004 04 05 06 331  8.0  9.6  1.81 14.29  6.58 279 1017.7  11.1  11.0 999.0 99.0 99.00
2004 04 05 07 329  7.3  9.4  2.00 14.29  6.94 284 1017.8  11.0  11.0 999.0 99.0 99.00
2004 04 05 08 327  7.4  9.0  1.96 14.29  7.17 280 1017.9  11.0  11.0 999.0 99.0 99.00
2004 04 05 09 333  7.6  9.0  2.01 14.29  7.27 264 1018.1  11.0  11.0 999.0 99.0 99.00
2004 04 05 10 333  6.8  8.5  1.98 14.29  6.88 276 1018.0  11.0  11.0 999.0 99.0 99.00
2004 04 05 11 334  7.3  9.6  2.16 14.29  7.51 291 1017.7  10.6  11.0 999.0 99.0 99.00
2004 04 05 12 320  7.3  9.8  2.08 14.29  7.02 271 1017.5  10.6  11.0 999.0 99.0 99.00
2004 04 05 13 321  7.6 10.2  2.20 14.29  7.32 280 1017.9  10.5  11.0 999.0 99.0 99.00
2004 04 05 14 325  7.3  9.8  2.06 14.29  6.70 289 1017.7  10.4  10.9 999.0 99.0 99.00
2004 04 05 15 332  7.5  9.8  2.22 14.29  6.91 272 1018.0  10.4  10.9 999.0 99.0 99.00
2004 04 05 16 320  8.1  9.8  2.19 14.29  7.01 287 1018.1  10.5  10.9 999.0 99.0 99.00
2004 04 05 17 337  7.2  8.6  2.48 14.29  7.44 276 1018.6  10.8  10.9 999.0 99.0 99.00
2004 04 05 18 325  7.7  9.4  2.20 14.29  7.04 289 1018.9  11.0  10.9 999.0 99.0 99.00
2004 04 05 19 327  7.9  9.3  2.18 14.29  7.39 274 1018.9  11.0  10.9 999.0 99.0 99.00
2004 04 05 20 324  8.4 10.0  2.64 14.29  7.82 277 1018.5  11.3  10.9 999.0 99.0 99.00
2004 04 05 21 318  7.9  9.5  2.48 14.29  7.54 292 1018.2  11.3  11.0 999.0 99.0 99.00
2004 04 05 22 319  7.9  9.3  2.57 14.29  7.52 282 1018.0  11.4  11.0 999.0 99.0 99.00
2004 04 05 23 316  7.6  9.3  2.36 14.29  7.27 278 1017.9  11.4  11.0 999.0 99.0 99.00
2004 04 06 00 317  7.5  8.8  2.57 12.50  7.79 291 1017.7  11.4  11.3 999.0 99.0 99.00
2004 04 06 01 316  8.4 10.1  2.27 12.50  7.26 293 1017.5  11.4  11.3 999.0 99.0 99.00
2004 04 06 02 314  8.5 10.0  2.75 12.50  8.01 289 1017.4  11.4  11.3 999.0 99.0 99.00
2004 04 06 03 316  8.4  9.9  2.33 12.50  7.04 286 1017.3  11.0  11.0 999.0 99.0 99.00
2004 04 06 04 316  8.2 10.1  2.25 12.50  7.04 297 1017.4  11.0  11.0 999.0 99.0 99.00
2004 04 06 05 316  8.4 10.2  2.30 12.50  6.90 290 1017.6  11.0  11.0 999.0 99.0 99.00
2004 04 06 06 318  9.1 11.3  2.43 12.50  7.43 288 1017.7  11.0  11.0 999.0 99.0 99.00
2004 04 06 07 315  8.0 10.1  2.41 12.50  6.94 277 1017.9  11.0  11.0 999.0 99.0 99.00
2004 04 06 08 323  8.5 10.5  2.43 12.50  6.99 295 1018.1  11.0  11.0 999.0 99.0 99.00
2004 04 06 09 307  8.3 11.0  2.25 12.50  6.91 291 1018.2  11.0  11.0 999.0 99.0 99.00
2004 04 06 10 322  8.7 10.1  2.33 12.50  6.87 285 1018.6  10.9  11.0 999.0 99.0 99.00
2004 04 06 11 328  8.0 10.0  2.35 12.50  6.98 307 1018.8  10.6  11.0 999.0 99.0 99.00
2004 04 06 12 329  8.1  9.4  2.25 12.50  6.38 283 1018.4  10.6  11.0 999.0 99.0 99.00
2004 04 06 13 331  7.1  8.8  2.26 12.50  6.63 298 1018.7  10.5  11.0 999.0 99.0 99.00
2004 04 06 14 325  6.8  8.4  2.40 12.50  7.05 295 1019.0  10.5  11.0 999.0 99.0 99.00
2004 04 06 15 321  7.5  9.3  2.31 12.50  6.86 291 1019.0  10.6  11.0 999.0 99.0 99.00
2004 04 06 16 333  5.6  6.9  2.58 12.50  7.28 296 1019.1  10.6  11.0 999.0 99.0 99.00
2004 04 06 17 338  6.4  7.4  2.19 12.50  7.15 296 1019.5  10.9  11.0 999.0 99.0 99.00
2004 04 06 18 324  6.2  7.6  2.20 12.50  7.05 283 1019.7  11.0  11.0 999.0 99.0 99.00
2004 04 06 19 319  7.7  9.1  2.30 11.11  7.08 297 1019.7  11.0  11.0 999.0 99.0 99.00
2004 04 06 20 325  7.7  9.1  2.03 11.11  6.31 288 1019.7  11.1  11.0 999.0 99.0 99.00
2004 04 06 21 315  7.7  9.9  2.25 11.11  6.40 294 1019.6  11.3  11.0 999.0 99.0 99.00
2004 04 06 22 308  9.0 10.8  2.18 11.11  6.31 292 1019.3  11.3  11.0 999.0 99.0 99.00
2004 04 06 23 309  9.6 11.5  2.13 11.11  6.13 292 1019.1  11.3  11.0 999.0 99.0 99.00
2004 04 07 00 310  9.4 11.3  2.01 10.00  5.88 301 1018.9  11.3  11.0 999.0 99.0 99.00
2004 04 07 01 318  9.3 11.1  2.05 11.11  5.74 291 1018.4  11.3  11.0 999.0 99.0 99.00
2004 04 07 02 321  9.4 11.4  2.00 11.11  5.76 293 1018.1  11.0  11.0 999.0 99.0 99.00
2004 04 07 03 320  9.7 11.6  1.87 11.11  5.69 301 1018.8  11.0  11.0 999.0 99.0 99.00
2004 04 07 04 322  9.3 11.6  1.92 11.11  5.89 295 1019.0  11.0  11.0 999.0 99.0 99.00
2004 04 07 05 323  9.4 11.0  1.91 11.11  5.70 295 1019.4  11.0  11.0 999.0 99.0 99.00
2004 04 07 06 325  8.5 10.3  2.04 12.50  5.83 275 1019.5  10.9  11.0 999.0 99.0 99.00
2004 04 07 07 318 10.2 11.9  2.06  6.67  5.82 299 1019.3  10.7  11.0 999.0 99.0 99.00
2004 04 07 08 320 10.2 12.2  2.03 11.11  5.89 293 1019.1  10.9  11.0 999.0 99.0 99.00
2004 04 07 09 322 10.3 12.3  1.95 11.11  5.75 282 1019.0  10.6  11.0 999.0 99.0 99.00
2004 04 07 10 327  9.1 10.4  2.04  5.56  5.51 322 1018.9  10.6  10.9 999.0 99.0 99.00
2004 04 07 11 326  8.5 10.8  1.94 11.11  5.77 294 1018.6  10.6  10.9 999.0 99.0 99.00
2004 04 07 12 330  7.7 10.1  2.09  6.25  6.01 318 1018.2  10.6  10.9 999.0 99.0 99.00
2004 04 07 13 333  8.6 10.1  2.10  7.14  6.01 318 1018.2  10.6  10.9 999.0 99.0 99.00
2004 04 07 14 333  8.9 10.8  2.19  7.14  5.94 316 1018.4  10.5  10.9 999.0 99.0 99.00
2004 04 07 15 329  8.0  9.9  2.16  6.67  5.82 311 1018.9  10.5  10.9 999.0 99.0 99.00
2004 04 07 16 336  7.3  8.8  2.08  7.14  5.94 311 1019.2  10.5  10.9 999.0 99.0 99.00
2004 04 07 17 336  7.1  8.9  2.03  7.14  5.99 315 1019.4  10.5  10.9 999.0 99.0 99.00
2004 04 07 18 330  6.1  7.1  1.90  7.14  6.03 311 1019.1  10.6  10.9 999.0 99.0 99.00
2004 04 07 19 323  6.7  8.1  1.82  6.67  6.00 311 1019.0  10.6  10.9 999.0 99.0 99.00
2004 04 07 20 318  7.5  8.9  1.84  6.67  6.08 314 1018.1  11.0  11.0 999.0 99.0 99.00
2004 04 07 21 312  9.4 11.4  1.92  7.14  5.94 311 1017.4  11.3  11.0 999.0 99.0 99.00
2004 04 07 22 308  9.9 11.8  1.99  6.67  5.74 312 1017.0  11.4  11.0 999.0 99.0 99.00
2004 04 07 23 308  9.5 11.5  2.00 16.67  5.77 295 1016.4  11.4  11.0 999.0 99.0 99.00
2004 04 08 00 303 10.4 12.3  1.96  5.26  5.32 315 1016.1  11.7  11.0 999.0 99.0 99.00
2004 04 08 01 309  9.1 11.2  1.87 16.67  5.64 295 1016.0  11.8  11.0 999.0 99.0 99.00
2004 04 08 02 311  8.6 10.2  1.84 16.67  5.66 296 1015.9  11.8  11.0 999.0 99.0 99.00
2004 04 08 03 313  8.2  9.7  1.91 14.29  5.76 305 1016.0  11.7  11.0 999.0 99.0 99.00
2004 04 08 04 316  7.5  9.6  1.81 16.67  5.93 283 1016.2  11.7  11.0 999.0 99.0 99.00
2004 04 08 05 320  7.0  8.8  1.93 16.67  5.90 316 1016.6  11.7  11.0 999.0 99.0 99.00
2004 04 08 06 320  6.6  8.0  2.10 14.29  6.61 299 1016.5  11.7  11.0 999.0 99.0 99.00
2004 04 08 07 324  7.0  8.2  2.34  7.14  6.72 317 1016.4  11.7  11.0 999.0 99.0 99.00
2004 04 08 08 320  7.5  9.8  2.53  6.67  6.80 322 1016.1  11.7  11.0 999.0 99.0 99.00
2004 04 08 09 320  9.0 10.9  2.58 20.00  7.12 316 1015.8  11.7  11.0 999.0 99.0 99.00
2004 04 08 10 322  7.9  9.7  2.50 20.00  7.04 293 1015.2  11.4  11.0 999.0 99.0 99.00
2004 04 08 11 326  8.8 10.3  2.57  7.14  6.85 319 1015.0  11.0  11.0 999.0 99.0 99.00
2004 04 08 12 321  8.5 10.0  2.63 20.00  7.22 283 1014.9  10.6  11.0 999.0 99.0 99.00
2004 04 08 13 320  8.5 10.2  2.75 16.67  7.47 303 1014.8  10.5  11.0 999.0 99.0 99.00
2004 04 08 14 321  8.6 10.7  3.02 20.00  8.07 301 1015.0  10.5  11.0 999.0 99.0 99.00
2004 04 08 15 327  8.7 10.8  3.46 16.67  8.42 301 1015.3  10.4  11.0 999.0 99.0 99.00
2004 04 08 16 322  7.7  9.4  3.79 16.67  8.64 304 1015.7  10.4  11.0 999.0 99.0 99.00
2004 04 08 17 319  7.9  9.8  3.53 16.67  8.28 298 1015.7  10.2  11.0 999.0 99.0 99.00
2004 04 08 18 320  7.9 10.4  3.97 16.67  9.10 302 1015.9  10.2  11.0 999.0 99.0 99.00
2004 04 08 19 327  8.1 10.2  3.90 16.67  9.47 292 1015.8  10.2  11.0 999.0 99.0 99.00
2004 04 08 20 320  8.3 10.0  3.44 16.67  8.29 295 1015.4  10.2  11.0 999.0 99.0 99.00
2004 04 08 21 318  9.1 11.0  3.85 16.67  8.77 298 1015.1  10.5  11.0 999.0 99.0 99.00
2004 04 08 22 311 10.0 12.1  3.72 16.67  8.45 298 1014.5  10.9  10.9 999.0 99.0 99.00
2004 04 08 23 315 11.2 13.6  3.54 16.67  8.20 298 1013.7  11.0  11.0 999.0 99.0 99.00
2004 04 09 00 314 12.7 15.1  3.85 16.67  8.36 296 1013.4  11.0  11.0 999.0 99.0 99.00
2004 04 09 01 310 12.1 14.8  4.11 16.67  8.85 294 1013.5  11.0  11.0 999.0 99.0 99.00
2004 04 09 02 313 11.0 13.1  3.73 16.67  8.39 299 1013.5  10.9  11.0 999.0 99.0 99.00
2004 04 09 03 320 10.6 12.8  3.80 16.67  8.71 300 1014.2  10.6  11.0 999.0 99.0 99.00
2004 04 09 04 318 10.2 12.5  3.87 16.67  8.46 301 1015.0  10.9  11.0 999.0 99.0 99.00
2004 04 09 05 319 10.2 12.5  4.13 16.67  9.12 302 1015.5  10.9  11.0 999.0 99.0 99.00
2004 04 09 06 324 10.6 13.2  3.72 16.67  8.31 295 1015.6  10.6  11.0 999.0 99.0 99.00
2004 04 09 07 332  8.9 10.9  3.91 16.67  8.78 297 1015.9  10.5  11.0 999.0 99.0 99.00
2004 04 09 08 327  8.9 11.2  3.98 16.67  8.86 305 1015.9  10.3  11.0 999.0 99.0 99.00
2004 04 09 09 323  7.5 10.0  3.90 14.29  9.40 300 1015.9  10.2  11.0 999.0 99.0 99.00
2004 04 09 10 336  7.4 10.0  3.82 16.67  9.25 303 1015.5  10.2  11.0 999.0 99.0 99.00
2004 04 09 11 321  7.0  8.6  3.70 16.67  8.87 302 1015.3  10.2  10.9 999.0 99.0 99.00
2004 04 09 12 329  6.4  8.4  3.55 14.29  8.61 301 1015.6   9.8  11.0 999.0 99.0 99.00
2004 04 09 13 338  5.5  7.7  3.41 14.29  8.63 297 1015.5   9.8  11.0 999.0 99.0 99.00
2004 04 09 14 329  4.9  7.2  3.31 14.29  8.89 303 1016.0   9.8  11.0 999.0 99.0 99.00
2004 04 09 15 323  5.4  7.1  3.43 14.29  8.77 297 1016.5  10.0  11.0 999.0 99.0 99.00
2004 04 09 16 329  5.1  6.8  3.59 14.29  9.04 291 1016.8   9.8  11.0 999.0 99.0 99.00
2004 04 09 17 320  5.0  6.7  3.23 14.29  8.77 286 1017.4   9.8  11.0 999.0 99.0 99.00
2004 04 09 18 335  4.6  5.6  3.21 14.29  8.25 287 1017.5  10.1  11.0 999.0 99.0 99.00
2004 04 09 19 332  3.2  4.2  3.22 14.29  8.64 286 1017.4   9.9  11.0 999.0 99.0 99.00
2004 04 09 20 318  2.8  3.6  2.68 14.29  7.69 292 1017.3  10.2  11.0 999.0 99.0 99.00
2004 04 09 21 299  4.8  6.0  2.47 14.29  8.14 299 1017.0  10.6  11.0 999.0 99.0 99.00
2004 04 09 22 303  6.2  7.9  2.58 14.29  8.26 297 1016.6  10.2  11.0 999.0 99.0 99.00
2004 04 09 23 299  5.8  7.2  2.40 14.29  8.35 304 1016.4  10.2  11.0 999.0 99.0 99.00
2004 04 10 00 306  6.0  7.2  2.55 14.29  8.43 293 1015.8  10.3  11.0 999.0 99.0 99.00
2004 04 10 01 298  6.2  8.1  2.40 14.29  8.15 296 1015.5  10.2  11.0 999.0 99.0 99.00
2004 04 10 02 321  6.0  7.3  2.52 14.29  8.20 291 1015.4  10.1  11.0 999.0 99.0 99.00
2004 04 10 03 313  6.3  8.2  2.18 14.29  7.17 293 1015.3   9.8  11.0 999.0 99.0 99.00
2004 04 10 04 327  5.6  6.7  2.41 12.50  7.62 295 1015.6   9.7  11.0 999.0 99.0 99.00
2004 04 10 05 317  4.8  6.2  2.31 14.29  7.99 294 1015.9   9.7  11.0 999.0 99.0 99.00
2004 04 10 06 328  4.1  5.4  2.42 14.29  8.15 288 1015.8   9.4  11.0 999.0 99.0 99.00
2004 04 10 07 309  3.4  5.2  2.35 12.50  7.94 294 1015.5   9.1  11.0 999.0 99.0 99.00
2004 04 10 08 325  4.4  5.9  2.33 14.29  8.43 290 1015.4   9.0  11.0 999.0 99.0 99.00
2004 04 10 09 320  4.6  5.8  2.15 14.29  7.97 289 1015.0   9.1  11.0 999.0 99.0 99.00
2004 04 10 10 318  4.3  5.7  1.93 14.29  7.87 291 1014.4   8.9  10.9 999.0 99.0 99.00
2004 04 10 11 312  4.1  5.3  2.15 14.29  8.85 296 1014.3   9.0  11.0 999.0 99.0 99.00
2004 04 10 12 323  3.6  4.8  1.93 14.29  8.70 296 1014.2   8.9  11.0 999.0 99.0 99.00
2004 04 10 13 290  3.0  4.1  2.04 12.50  9.05 287 1014.3   8.7  11.0 999.0 99.0 99.00
2004 04 10 14 335  2.0  3.7  1.62 12.50  8.46 288 1014.7   9.0  11.0 999.0 99.0 99.00
2004 04 10 15  29  2.0  3.3  1.80 14.29  8.66 286 1015.0   9.4  11.0 999.0 99.0 99.00
2004 04 10 16  21  1.2  3.1  1.67 14.29  8.39 287 1015.0   8.7  11.0 999.0 99.0 99.00
2004 04 10 17  77  0.7  1.5  1.78 14.29  8.42 289 1015.0   8.9  11.2 999.0 99.0 99.00
2004 04 10 18 228  1.7  2.4  1.90 12.50  8.78 291 1015.3   9.0  11.3 999.0 99.0 99.00
2004 04 10 19 199  0.7  1.4  1.83 12.50  8.62 284 1015.3   9.5  11.3 999.0 99.0 99.00
2004 04 10 20 235  1.8  2.6  1.85 12.50  8.72 290 1015.1  10.2  11.4 999.0 99.0 99.00
